iter	Passed	Remaining
1666	20929	41847
1667	20936	41821
1668	20945	41803
1669	20957	41790
1670	20964	41765
1671	20972	41743
1672	20978	41719
1673	20987	41698
1674	20992	41672
1675	21002	41653
1676	21009	41631
1677	21016	41608
1678	21022	41582
1679	21029	41557
1680	21036	41535
1681	21049	41522
1682	21056	41499
1683	21060	41471
1684	21069	41451
1685	21076	41427
1686	21086	41409
1687	21097	41394
1688	21105	41373
1689	21114	41354
1690	21121	41331
1691	21129	41309
1692	21135	41284
1693	21143	41264
1694	21150	41240
1695	21162	41226
1696	21170	41206
1697	21179	41186
1698	21190	41170
1699	21198	41150
1700	21204	41124
1701	21214	41107
1702	21222	41086
1703	21229	41063
1704	21239	41047
1705	21249	41028
1706	21259	41012
1707	21269	40994
1708	21279	40978
1709	21290	40962
1710	21298	40941
1711	21307	40922
1712	21317	40904
1713	21328	40889
1714	21336	40868
1715	21342	40843
1716	21352	40827
1717	21362	40809
1718	21371	40790
1719	21378	40768
1720	21387	40749
1721	21396	40731
1722	21406	40714
1723	21414	40693
1724	21424	40675
1725	21434	40657
1726	21443	40639
1727	21451	40618
1728	21461	40601
1729	21471	40585
1730	21480	40565
1731	21488	40545
1732	21497	40525
1733	21503	40501
1734	21518	40493
1735	21527	40475
1736	21536	40457
1737	21544	40436
1738	21554	40418
1739	21565	40404
1740	21570	40378
1741	21580	40360
1742	21589	40343
1743	21598	40324
1744	21606	40302
1745	21613	40280
1746	21622	40262
1747	21632	40246
1748	21642	40228
1749	21651	40210
1750	21660	40191
1751	21669	40172
1752	21679	40156
1753	21688	40137
1754	21702	40128
1755	21711	40109
1756	21722	40095
1757	21728	40070
1758	21739	40055
1759	21746	40033
1760	21753	40010
1761	21764	39996
1762	21776	39983
1763	21784	39962
1764	21794	39947
1765	21803	39928
1766	21817	39919
1767	21826	39900
1768	21837	39885
1769	21846	39867
1770	21860	39857
1771	21869	39839
1772	21876	39817
1773	21888	39804
1774	21899	39789
1775	21913	39779
1776	21920	39758
1777	21928	39738
1778	21935	39715
1779	21943	39695
1780	21950	39674
1781	21958	39653
1782	21964	39630
1783	21971	39607
1784	21976	39583
1785	21989	39571
1786	21999	39554
1787	22003	39528
1788	22012	39508
1789	22019	39486
1790	22030	39473
1791	22039	39453
1792	22045	39430
1793	22054	39412
1794	22062	39393
1795	22070	39373
1796	22077	39350
1797	22086	39332
1798	22096	39316
1799	22103	39295
1800	22110	39273
1801	22118	39254
1802	22124	39231
1803	22137	39219
1804	22143	39196
1805	22152	39177
1806	22164	39165
1807	22175	39150
1808	22185	39135
1809	22196	39119
1810	22205	39102
1811	22211	39078
1812	22218	39056
1813	22231	39046
1814	22236	39021
1815	22244	39001
1816	22253	38982
1817	22259	38959
1818	22265	38937
1819	22274	38919
1820	22279	38894
1821	22286	38872
1822	22293	38851
1823	22303	38834
1824	22309	38812
1825	22315	38789
1826	22323	38769
1827	22331	38750
1828	22337	38727
1829	22344	38705
1830	22351	38684
1831	22359	38665
1832	22367	38645
1833	22379	38633
1834	22388	38616
1835	22394	38593
1836	22402	38574
1837	22413	38558
1838	22424	38544
1839	22430	38521
1840	22443	38511
1841	22450	38489
1842	22457	38469
1843	22465	38450
1844	22473	38430
1845	22481	38410
1846	22494	38399
1847	22503	38382
1848	22511	38362
1849	22517	38339
1850	22526	38322
1851	22540	38313
1852	22546	38291
1853	22555	38273
1854	22565	38258
1855	22577	38245
1856	22589	38233
1857	22600	38219
1858	22609	38201
1859	22618	38184
1860	22627	38167
1861	22634	38145
1862	22641	38124
1863	22651	38109
1864	22661	38093
1865	22670	38075
1866	22678	38056
1867	22687	38039
1868	22695	38020
1869	22707	38008
1870	22722	38000
1871	22732	37983
1872	22744	37971
1873	22751	37951
1874	22759	37931
1875	22770	37918
1876	22781	37904
1877	22790	37887
1878	22803	37875
1879	22813	37860
1880	22822	37842
1881	22832	37828
1882	22843	37813
1883	22852	37795
1884	22860	37777
1885	22869	37760
1886	22883	37751
1887	22894	37737
1888	22903	37720
1889	22914	37705
1890	22926	37693
1891	22934	37674
1892	22944	37658
1893	22958	37649
1894	22968	37633
1895	22974	37613
1896	22983	37594
1897	22990	37574
1898	23003	37563
1899	23012	37546
1900	23019	37526
1901	23027	37507
1902	23037	37492
1903	23051	37482
1904	23060	37466
1905	23079	37464
1906	23085	37443
1907	23100	37436
1908	23107	37415
1909	23118	37400
1910	23128	37385
1911	23135	37365
1912	23147	37352
1913	23153	37331
1914	23160	37310
1915	23167	37290
1916	23174	37269
1917	23184	37254
1918	23195	37240
1919	23204	37224
1920	23213	37207
1921	23221	37188
1922	23227	37167
1923	23235	37147
1924	23242	37127
1925	23249	37108
1926	23255	37086
1927	23264	37068
1928	23275	37055
1929	23283	37035
1930	23289	37014
1931	23296	36995
1932	23303	36974
1933	23310	36953
1934	23316	36932
1935	23323	36912
1936	23333	36896
1937	23340	36877
1938	23351	36863
1939	23358	36843
1940	23364	36822
1941	23373	36805
1942	23384	36791
1943	23389	36769
1944	23396	36749
1945	23408	36736
1946	23415	36717
1947	23421	36695
1948	23429	36677
1949	23437	36658
1950	23447	36644
1951	23457	36628
1952	23467	36612
1953	23473	36591
1954	23479	36569
1955	23485	36548
1956	23496	36534
1957	23502	36514
1958	23509	36494
1959	23519	36479
1960	23526	36459
1961	23534	36441
1962	23542	36423
1963	23550	36404
1964	23560	36389
1965	23570	36374
1966	23578	36356
1967	23584	36335
1968	23592	36316
1969	23597	36295
1970	23605	36276
1971	23611	36255
1972	23619	36236
1973	23623	36212
1974	23628	36190
1975	23635	36170
1976	23643	36153
1977	23650	36133
1978	23657	36114
1979	23664	36094
1980	23671	36075
1981	23682	36061
1982	23690	36043
1983	23697	36023
1984	23703	36002
1985	23712	35986
1986	23723	35972
1987	23730	35953
1988	23735	35932
1989	23743	35913
1990	23750	35893
1991	23762	35881
1992	23769	35863
1993	23778	35845
1994	23785	35827
1995	23791	35806
1996	23797	35785
1997	23803	35764
1998	23808	35743
1999	23818	35728
2000	23832	35718
2001	23838	35697
2002	23849	35685
2003	23860	35671
2004	23875	35663
2005	23883	35646
2006	23891	35629
2007	23902	35616
2008	23912	35600
2009	23927	35593
2010	23939	35582
2011	23947	35564
2012	23956	35547
2013	23963	35528
2014	23969	35508
2015	23975	35487
2016	23983	35470
2017	23991	35451
2018	23997	35431
2019	24003	35411
2020	24011	35393
2021	24019	35376
2022	24025	35355
2023	24034	35339
2024	24041	35320
2025	24048	35301
2026	24057	35285
2027	24066	35268
2028	24076	35254
2029	24084	35236
2030	24090	35215
2031	24101	35204
2032	24110	35187
2033	24118	35169
2034	24124	35149
2035	24130	35129
2036	24137	35109
2037	24143	35090
2038	24151	35072
2039	24157	35051
2040	24164	35032
2041	24173	35017
2042	24186	35006
2043	24193	34988
2044	24201	34971
2045	24212	34958
2046	24220	34940
2047	24226	34919
2048	24237	34906
2049	24245	34889
2050	24252	34871
2051	24260	34854
2052	24268	34835
2053	24276	34818
2054	24285	34803
2055	24294	34787
2056	24307	34777
2057	24314	34758
2058	24321	34740
2059	24327	34719
2060	24336	34703
2061	24346	34689
2062	24356	34675
2063	24368	34663
2064	24382	34655
2065	24392	34640
2066	24398	34621
2067	24406	34603
2068	24416	34589
2069	24428	34576
2070	24438	34563
2071	24449	34550
2072	24455	34530
2073	24464	34515
2074	24473	34498
2075	24481	34481
2076	24492	34468
2077	24503	34455
2078	24510	34437
2079	24519	34421
2080	24533	34412
2081	24544	34400
2082	24555	34386
2083	24564	34371
2084	24577	34361
2085	24587	34347
2086	24595	34329
2087	24601	34309
2088	24608	34291
2089	24616	34275
2090	24624	34256
2091	24634	34243
2092	24641	34225
2093	24649	34208
2094	24659	34194
2095	24670	34181
2096	24678	34163
2097	24685	34145
2098	24694	34130
2099	24703	34114
2100	24715	34103
2101	24725	34088
2102	24738	34078
2103	24748	34063
2104	24755	34046
2105	24766	34033
2106	24776	34019
2107	24785	34003
2108	24793	33986
2109	24803	33973
2110	24813	33958
2111	24821	33941
2112	24828	33923
2113	24836	33906
2114	24845	33890
2115	24852	33872
2116	24861	33857
2117	24873	33845
2118	24882	33830
2119	24892	33816
2120	24903	33803
2121	24910	33785
2122	24919	33769
2123	24930	33756
2124	24936	33737
2125	24946	33723
2126	24954	33707
2127	24961	33688
2128	24968	33671
2129	24975	33652
2130	24983	33636
2131	24993	33621
2132	25003	33608
2133	25013	33593
2134	25021	33577
2135	25029	33560
2136	25036	33542
2137	25041	33521
2138	25050	33506
2139	25058	33488
2140	25065	33470
2141	25075	33457
2142	25084	33441
2143	25090	33422
2144	25099	33407
2145	25106	33389
2146	25114	33373
2147	25124	33359
2148	25132	33341
2149	25141	33326
2150	25148	33309
2151	25158	33294
2152	25166	33278
2153	25174	33261
2154	25186	33250
2155	25197	33238
2156	25206	33223
2157	25214	33207
2158	25224	33192
2159	25231	33174
2160	25238	33156
2161	25244	33137
2162	25253	33122
2163	25261	33106
2164	25267	33087
2165	25274	33069
2166	25284	33054
2167	25291	33038
2168	25301	33024
2169	25309	33007
2170	25316	32990
2171	25325	32974
2172	25330	32954
2173	25335	32934
2174	25345	32919
2175	25352	32902
2176	25361	32887
2177	25369	32870
2178	25376	32853
2179	25384	32837
2180	25391	32819
2181	25400	32804
2182	25407	32787
2183	25417	32772
2184	25424	32755
2185	25432	32739
2186	25441	32723
2187	25448	32706
2188	25456	32690
2189	25466	32676
2190	25476	32662
2191	25485	32646
2192	25497	32636
2193	25505	32620
2194	25516	32607
2195	25523	32590
2196	25530	32572
2197	25539	32557
2198	25545	32538
2199	25551	32520
2200	25560	32505
2201	25569	32489
2202	25578	32475
2203	25585	32457
2204	25592	32439
2205	25601	32425
2206	25611	32412
2207	25618	32394
2208	25627	32379
2209	25635	32363
2210	25644	32348
2211	25658	32339
2212	25664	32321
2213	25672	32304
2214	25680	32289
2215	25691	32276
2216	25698	32259
2217	25708	32246
2218	25716	32230
2219	25722	32211
2220	25731	32195
2221	25741	32183
2222	25754	32172
2223	25760	32154
2224	25767	32137
2225	25774	32119
2226	25783	32104
2227	25790	32087
2228	25797	32070
2229	25805	32054
2230	25812	32036
2231	25822	32023
2232	25833	32010
2233	25841	31995
2234	25850	31980
2235	25861	31968
2236	25871	31954
2237	25879	31938
2238	25887	31922
2239	25894	31906
2240	25903	31891
2241	25912	31875
2242	25917	31856
2243	25925	31841
2244	25936	31828
2245	25946	31815
2246	25953	31797
2247	25960	31780
2248	25970	31767
2249	25977	31750
2250	25986	31735
2251	25997	31723
2252	26004	31706
2253	26018	31697
2254	26025	31681
2255	26032	31663
2256	26043	31651
2257	26051	31636
2258	26062	31622
2259	26071	31608
2260	26078	31591
2261	26090	31580
2262	26098	31564
2263	26105	31548
2264	26114	31533
2265	26122	31517
2266	26129	31500
2267	26136	31484
2268	26142	31466
2269	26150	31449
2270	26156	31431
2271	26168	31421
2272	26177	31406
2273	26184	31389
2274	26191	31371
2275	26201	31358
2276	26209	31343
2277	26218	31328
2278	26227	31314
2279	26233	31295
2280	26241	31280
2281	26250	31265
2282	26256	31247
2283	26264	31232
2284	26272	31216
2285	26284	31205
2286	26292	31189
2287	26300	31173
2288	26311	31162
2289	26319	31146
2290	26331	31135
2291	26338	31119
2292	26347	31105
2293	26353	31086
2294	26364	31074
2295	26372	31059
2296	26380	31043
2297	26387	31027
2298	26394	31009
2299	26410	31003
2300	26422	30992
2301	26433	30980
2302	26441	30964
2303	26446	30946
2304	26453	30929
2305	26463	30915
2306	26473	30903
2307	26481	30887
2308	26490	30872
2309	26500	30859
2310	26507	30842
2311	26515	30828
2312	26523	30812
2313	26531	30797
2314	26543	30785
2315	26550	30769
2316	26558	30754
2317	26568	30740
2318	26574	30723
2319	26582	30707
2320	26590	30691
2321	26598	30676
2322	26606	30660
2323	26617	30649
2324	26623	30631
2325	26629	30613
2326	26636	30597
2327	26644	30582
2328	26654	30569
2329	26666	30558
2330	26674	30542
2331	26683	30527
2332	26690	30511
2333	26699	30496
2334	26709	30483
2335	26717	30468
2336	26726	30455
2337	26734	30439
2338	26740	30422
2339	26750	30409
2340	26757	30391
2341	26764	30375
2342	26771	30359
2343	26778	30343
2344	26785	30326
2345	26792	30309
2346	26799	30293
2347	26805	30276
2348	26812	30259
2349	26820	30244
2350	26831	30232
2351	26838	30216
2352	26847	30201
2353	26857	30188
2354	26862	30170
2355	26871	30155
2356	26881	30143
2357	26890	30129
2358	26899	30114
2359	26909	30101
2360	26918	30088
2361	26928	30074
2362	26935	30058
2363	26943	30043
2364	26950	30027
2365	26956	30010
2366	26965	29995
2367	26973	29981
2368	26980	29964
2369	26986	29946
2370	26993	29930
2371	27000	29914
2372	27005	29896
2373	27011	29878
2374	27018	29862
2375	27026	29847
2376	27032	29829
2377	27038	29812
2378	27046	29797
2379	27055	29783
2380	27066	29771
2381	27074	29757
2382	27081	29740
2383	27088	29724
2384	27095	29708
2385	27103	29693
2386	27111	29678
2387	27119	29662
2388	27126	29646
2389	27134	29632
2390	27139	29614
2391	27146	29598
2392	27151	29579
2393	27159	29564
2394	27166	29549
2395	27174	29533
2396	27181	29517
2397	27195	29509
2398	27203	29493
2399	27211	29478
2400	27216	29461
2401	27224	29446
2402	27235	29434
2403	27247	29423
2404	27255	29408
2405	27264	29394
2406	27272	29379
2407	27279	29364
2408	27286	29348
2409	27295	29334
2410	27304	29320
2411	27314	29307
2412	27321	29291
2413	27331	29278
2414	27342	29267
2415	27350	29251
2416	27358	29237
2417	27368	29224
2418	27374	29207
2419	27380	29190
2420	27387	29174
2421	27397	29162
2422	27407	29149
2423	27416	29135
2424	27424	29120
2425	27436	29109
2426	27444	29094
2427	27455	29083
2428	27462	29068
2429	27476	29059
2430	27484	29044
2431	27491	29029
2432	27499	29014
2433	27507	28998
2434	27520	28989
2435	27532	28978
2436	27539	28963
2437	27550	28952
2438	27558	28937
2439	27568	28924
2440	27576	28909
2441	27585	28895
2442	27593	28880
2443	27599	28864
2444	27607	28849
2445	27616	28835
2446	27623	28819
2447	27635	28809
2448	27643	28794
2449	27653	28781
2450	27659	28765
2451	27673	28756
2452	27689	28750
2453	27695	28733
2454	27704	28719
2455	27712	28705
2456	27721	28691
2457	27729	28676
2458	27738	28663
2459	27745	28647
2460	27757	28637
2461	27764	28622
2462	27774	28608
2463	27785	28597
2464	27791	28580
2465	27799	28566
2466	27806	28550
2467	27816	28537
2468	27825	28524
2469	27835	28511
2470	27843	28497
2471	27852	28483
2472	27861	28470
2473	27871	28457
2474	27878	28442
2475	27889	28430
2476	27896	28414
2477	27904	28400
2478	27920	28393
2479	27927	28377
2480	27935	28363
2481	27944	28349
2482	27955	28337
2483	27966	28326
2484	27974	28312
2485	27984	28299
2486	27996	28288
2487	28004	28275
2488	28015	28262
2489	28026	28251
2490	28037	28240
2491	28045	28225
2492	28051	28209
2493	28058	28193
2494	28068	28181
2495	28076	28166
2496	28082	28149
2497	28092	28137
2498	28102	28124
2499	28108	28108
2500	28114	28092
2501	28121	28076
2502	28131	28063
2503	28145	28055
2504	28158	28046
2505	28167	28032
2506	28181	28024
2507	28191	28011
2508	28199	27997
2509	28208	27983
2510	28215	27968
2511	28224	27954
2512	28230	27938
2513	28239	27925
2514	28247	27910
2515	28254	27894
2516	28265	27884
2517	28271	27867
2518	28277	27851
2519	28284	27835
2520	28291	27820
2521	28300	27807
2522	28307	27791
2523	28317	27778
2524	28323	27762
2525	28331	27748
2526	28338	27732
2527	28348	27720
2528	28355	27705
2529	28363	27691
2530	28371	27676
2531	28377	27660
2532	28384	27645
2533	28394	27632
2534	28401	27616
2535	28408	27601
2536	28414	27586
2537	28422	27570
2538	28429	27556
2539	28436	27540
2540	28446	27528
2541	28453	27513
2542	28461	27498
2543	28470	27485
2544	28476	27469
2545	28483	27454
2546	28491	27440
2547	28499	27425
2548	28505	27409
2549	28514	27396
2550	28525	27384
2551	28532	27369
2552	28540	27355
2553	28546	27339
2554	28552	27323
2555	28562	27310
2556	28568	27294
2557	28576	27280
2558	28582	27264
2559	28590	27249
2560	28596	27233
2561	28602	27218
2562	28609	27202
2563	28616	27187
2564	28623	27172
2565	28633	27160
2566	28640	27145
2567	28650	27132
2568	28659	27120
2569	28667	27105
2570	28676	27092
2571	28684	27078
2572	28694	27065
2573	28700	27050
2574	28709	27037
2575	28719	27025
2576	28728	27012
2577	28735	26997
2578	28743	26982
2579	28751	26968
2580	28758	26953
2581	28768	26941
2582	28780	26931
2583	28790	26918
2584	28797	26904
2585	28805	26889
2586	28812	26874
2587	28820	26860
2588	28827	26845
2589	28835	26831
2590	28844	26817
2591	28854	26806
2592	28865	26794
2593	28874	26781
2594	28884	26769
2595	28890	26753
2596	28902	26743
2597	28910	26729
2598	28919	26716
2599	28930	26704
2600	28940	26692
2601	28948	26678
2602	28960	26668
2603	28971	26657
2604	28979	26643
2605	28989	26630
2606	28998	26617
2607	29006	26604
2608	29015	26591
2609	29026	26579
2610	29033	26565
2611	29042	26551
2612	29049	26536
2613	29059	26524
2614	29073	26515
2615	29086	26507
2616	29095	26493
2617	29105	26481
2618	29112	26467
2619	29121	26453
2620	29130	26440
2621	29139	26427
2622	29147	26413
2623	29155	26400
2624	29164	26386
2625	29172	26373
2626	29181	26359
2627	29191	26348
2628	29204	26338
2629	29215	26327
2630	29227	26316
2631	29234	26302
2632	29244	26289
2633	29251	26275
2634	29260	26262
2635	29273	26252
2636	29284	26241
2637	29293	26228
2638	29302	26215
2639	29313	26204
2640	29321	26190
2641	29329	26176
2642	29336	26161
2643	29348	26151
2644	29358	26139
2645	29366	26125
2646	29375	26112
2647	29382	26097
2648	29389	26083
2649	29398	26070
2650	29405	26055
2651	29414	26042
2652	29422	26028
2653	29427	26012
2654	29435	25998
2655	29443	25984
2656	29449	25969
2657	29458	25956
2658	29464	25941
2659	29471	25926
2660	29483	25915
2661	29494	25904
2662	29501	25890
2663	29510	25876
2664	29517	25862
2665	29524	25847
2666	29533	25835
2667	29542	25822
2668	29555	25813
2669	29569	25803
2670	29579	25791
2671	29588	25779
2672	29595	25764
2673	29606	25753
2674	29616	25741
2675	29624	25727
2676	29632	25713
2677	29639	25699
2678	29647	25685
2679	29656	25672
2680	29662	25657
2681	29671	25644
2682	29678	25629
2683	29684	25614
2684	29690	25599
2685	29696	25583
2686	29702	25568
2687	29710	25554
2688	29719	25541
2689	29727	25527
2690	29735	25514
2691	29741	25498
2692	29750	25486
2693	29758	25472
2694	29766	25459
2695	29771	25442
2696	29781	25430
2697	29792	25419
2698	29800	25406
2699	29807	25391
2700	29817	25379
2701	29824	25364
2702	29830	25349
2703	29838	25336
2704	29847	25323
2705	29855	25309
2706	29863	25296
2707	29871	25282
2708	29878	25267
2709	29886	25254
2710	29893	25240
2711	29902	25227
2712	29908	25212
2713	29916	25198
2714	29924	25185
2715	29937	25175
2716	29944	25161
2717	29950	25146
2718	29958	25132
2719	29964	25117
2720	29975	25106
2721	29981	25090
2722	29988	25076
2723	29993	25060
2724	30005	25050
2725	30012	25036
2726	30022	25024
2727	30029	25009
2728	30039	24998
2729	30049	24986
2730	30059	24974
2731	30065	24959
2732	30074	24946
2733	30080	24931
2734	30086	24916
2735	30094	24902
2736	30101	24888
2737	30113	24878
2738	30120	24863
2739	30128	24850
2740	30134	24835
2741	30140	24820
2742	30148	24806
2743	30157	24794
2744	30165	24780
2745	30175	24769
2746	30183	24755
2747	30192	24743
2748	30199	24728
2749	30212	24719
2750	30221	24706
2751	30228	24692
2752	30238	24680
2753	30249	24669
2754	30258	24656
2755	30267	24644
2756	30281	24635
2757	30288	24621
2758	30295	24607
2759	30302	24593
2760	30311	24580
2761	30317	24566
2762	30324	24551
2763	30331	24536
2764	30339	24523
2765	30345	24509
2766	30351	24494
2767	30359	24480
2768	30365	24465
2769	30373	24452
2770	30381	24438
2771	30389	24425
2772	30397	24412
2773	30406	24399
2774	30415	24387
2775	30426	24376
2776	30436	24364
2777	30443	24350
2778	30451	24337
2779	30460	24324
2780	30469	24312
2781	30477	24298
2782	30486	24285
2783	30494	24272
2784	30502	24259
2785	30511	24246
2786	30521	24235
2787	30532	24224
2788	30540	24211
2789	30550	24199
2790	30558	24186
2791	30565	24172
2792	30574	24159
2793	30585	24148
2794	30592	24134
2795	30603	24123
2796	30612	24111
2797	30620	24097
2798	30626	24083
2799	30638	24072
2800	30649	24062
2801	30658	24049
2802	30669	24039
2803	30678	24026
2804	30688	24014
2805	30700	24004
2806	30712	23994
2807	30723	23983
2808	30735	23973
2809	30742	23959
2810	30749	23945
2811	30759	23933
2812	30770	23923
2813	30777	23909
2814	30785	23895
2815	30793	23882
2816	30801	23869
2817	30809	23855
2818	30819	23844
2819	30831	23834
2820	30840	23822
2821	30850	23809
2822	30857	23796
2823	30866	23784
2824	30882	23777
2825	30890	23763
2826	30898	23750
2827	30908	23738
2828	30919	23727
2829	30929	23716
2830	30937	23703
2831	30947	23691
2832	30956	23679
2833	30965	23666
2834	30972	23652
2835	30979	23638
2836	30987	23625
2837	30997	23614
2838	31012	23605
2839	31021	23593
2840	31029	23580
2841	31038	23568
2842	31048	23556
2843	31055	23542
2844	31063	23529
2845	31071	23516
2846	31082	23505
2847	31089	23491
2848	31098	23479
2849	31105	23465
2850	31116	23455
2851	31126	23443
2852	31137	23432
2853	31146	23419
2854	31160	23410
2855	31168	23397
2856	31176	23385
2857	31184	23372
2858	31194	23360
2859	31201	23346
2860	31212	23335
2861	31223	23324
2862	31229	23310
2863	31235	23295
2864	31242	23281
2865	31248	23267
2866	31256	23253
2867	31262	23239
2868	31271	23227
2869	31279	23214
2870	31286	23200
2871	31294	23187
2872	31303	23175
2873	31311	23161
2874	31317	23147
2875	31326	23135
2876	31334	23122
2877	31343	23109
2878	31354	23099
2879	31361	23085
2880	31369	23072
2881	31376	23058
2882	31386	23046
2883	31395	23035
2884	31406	23024
2885	31415	23012
2886	31423	22998
2887	31432	22986
2888	31442	22974
2889	31451	22963
2890	31461	22951
2891	31473	22941
2892	31480	22927
2893	31489	22915
2894	31501	22905
2895	31510	22893
2896	31520	22881
2897	31529	22869
2898	31537	22856
2899	31545	22843
2900	31554	22831
2901	31563	22819
2902	31574	22807
2903	31582	22795
2904	31592	22783
2905	31603	22772
2906	31614	22761
2907	31622	22749
2908	31631	22736
2909	31639	22724
2910	31651	22713
2911	31661	22702
2912	31669	22689
2913	31680	22678
2914	31691	22668
2915	31701	22656
2916	31709	22643
2917	31720	22632
2918	31726	22618
2919	31735	22606
2920	31747	22595
2921	31754	22582
2922	31761	22568
2923	31771	22557
2924	31779	22544
2925	31785	22530
2926	31792	22516
2927	31798	22502
2928	31807	22489
2929	31813	22475
2930	31819	22461
2931	31826	22448
2932	31834	22435
2933	31842	22422
2934	31849	22408
2935	31857	22396
2936	31865	22383
2937	31873	22369
2938	31882	22357
2939	31893	22346
2940	31900	22333
2941	31909	22321
2942	31920	22310
2943	31929	22298
2944	31936	22285
2945	31946	22273
2946	31956	22262
2947	31963	22248
2948	31976	22239
2949	31986	22228
2950	31995	22215
2951	32003	22202
2952	32010	22189
2953	32019	22177
2954	32027	22164
2955	32036	22152
2956	32044	22139
2957	32052	22127
2958	32059	22113
2959	32070	22102
2960	32079	22090
2961	32087	22078
2962	32102	22069
2963	32111	22057
2964	32120	22045
2965	32128	22032
2966	32136	22019
2967	32144	22007
2968	32152	21994
2969	32166	21985
2970	32176	21974
2971	32184	21961
2972	32193	21949
2973	32200	21936
2974	32210	21924
2975	32218	21912
2976	32225	21898
2977	32237	21888
2978	32245	21876
2979	32255	21864
2980	32262	21851
2981	32271	21838
2982	32280	21826
2983	32287	21813
2984	32296	21801
2985	32306	21790
2986	32315	21777
2987	32323	21765
2988	32331	21752
2989	32340	21740
2990	32350	21729
2991	32360	21717
2992	32368	21705
2993	32379	21694
2994	32392	21685
2995	32400	21672
2996	32413	21663
2997	32422	21651
2998	32432	21639
2999	32443	21629
3000	32457	21620
3001	32465	21607
3002	32476	21597
3003	32488	21586
3004	32500	21576
3005	32510	21565
3006	32519	21553
3007	32530	21542
3008	32539	21530
3009	32549	21519
3010	32559	21508
3011	32565	21494
3012	32573	21481
3013	32583	21469
3014	32591	21457
3015	32605	21448
3016	32613	21435
3017	32621	21423
3018	32629	21410
3019	32636	21397
3020	32643	21383
3021	32649	21370
3022	32658	21358
3023	32667	21346
3024	32675	21333
3025	32682	21320
3026	32689	21307
3027	32695	21293
3028	32706	21282
3029	32714	21269
3030	32723	21258
3031	32734	21247
3032	32742	21234
3033	32747	21220
3034	32755	21207
3035	32763	21194
3036	32771	21182
3037	32779	21169
3038	32789	21158
3039	32795	21144
3040	32801	21130
3041	32811	21119
3042	32820	21107
3043	32828	21094
3044	32835	21081
3045	32844	21069
3046	32851	21056
3047	32858	21043
3048	32870	21032
3049	32877	21020
3050	32886	21008
3051	32894	20995
3052	32905	20985
3053	32913	20972
3054	32920	20959
3055	32928	20946
3056	32936	20934
3057	32948	20924
3058	32959	20913
3059	32966	20900
3060	32975	20888
3061	32988	20878
3062	32997	20867
3063	33008	20856
3064	33016	20843
3065	33025	20831
3066	33033	20819
3067	33043	20808
3068	33054	20797
3069	33063	20786
3070	33073	20774
3071	33082	20762
3072	33091	20750
3073	33104	20741
3074	33113	20729
3075	33122	20717
3076	33134	20707
3077	33142	20694
3078	33150	20682
3079	33158	20670
3080	33169	20659
3081	33177	20646
3082	33188	20636
3083	33199	20625
3084	33208	20614
3085	33216	20601
3086	33226	20590
3087	33238	20580
3088	33248	20569
3089	33256	20556
3090	33266	20545
3091	33276	20534
3092	33285	20522
3093	33293	20509
3094	33301	20497
3095	33314	20487
3096	33326	20478
3097	33337	20467
3098	33347	20456
3099	33355	20443
3100	33365	20432
3101	33377	20422
3102	33385	20410
3103	33419	20413
3104	33456	20418
3105	33469	20409
3106	33480	20398
3107	33494	20389
3108	33505	20379
3109	33513	20366
3110	33523	20355
3111	33531	20343
3112	33540	20331
3113	33548	20318
3114	33557	20306
3115	33562	20292
3116	33570	20279
3117	33577	20267
3118	33586	20255
3119	33595	20243
3120	33603	20231
3121	33613	20219
3122	33621	20207
3123	33632	20196
3124	33641	20184
3125	33649	20172
3126	33662	20162
3127	33670	20150
3128	33678	20138
3129	33689	20127
3130	33697	20115
3131	33704	20102
3132	33712	20089
3133	33722	20078
3134	33731	20066
3135	33739	20054
3136	33750	20043
3137	33761	20032
3138	33768	20020
3139	33777	20008
3140	33784	19995
3141	33792	19982
3142	33801	19971
3143	33811	19959
3144	33819	19947
3145	33828	19935
3146	33835	19922
3147	33845	19911
3148	33853	19899
3149	33860	19886
3150	33869	19874
3151	33876	19861
3152	33884	19849
3153	33893	19837
3154	33900	19824
3155	33909	19812
3156	33919	19801
3157	33928	19789
3158	33936	19777
3159	33947	19766
3160	33958	19756
3161	33966	19744
3162	33977	19733
3163	33985	19721
3164	33995	19710
3165	34004	19698
3166	34011	19685
3167	34018	19672
3168	34026	19660
3169	34033	19647
3170	34040	19634
3171	34048	19622
3172	34055	19609
3173	34064	19597
3174	34078	19588
3175	34088	19577
3176	34101	19567
3177	34106	19554
3178	34115	19542
3179	34123	19529
3180	34131	19517
3181	34138	19504
3182	34145	19491
3183	34151	19478
3184	34164	19468
3185	34173	19457
3186	34181	19444
3187	34190	19433
3188	34201	19422
3189	34211	19411
3190	34221	19400
3191	34235	19391
3192	34245	19380
3193	34253	19368
3194	34265	19357
3195	34275	19347
3196	34287	19336
3197	34294	19324
3198	34303	19312
3199	34311	19300
3200	34319	19288
3201	34327	19275
3202	34342	19267
3203	34350	19255
3204	34360	19243
3205	34367	19231
3206	34376	19219
3207	34384	19207
3208	34392	19195
3209	34401	19183
3210	34409	19171
3211	34420	19160
3212	34431	19149
3213	34441	19138
3214	34449	19126
3215	34457	19114
3216	34463	19101
3217	34473	19089
3218	34482	19078
3219	34490	19066
